claim_id,policy_number,claim_number,sum_insured,product,agent,class_of_business,risk_type,loss_date,client_type,renewal_frequency,primary_cause,secondary_cause,branch,target
ID_6GLLOWZ0PHG7,pol000005817,claim0000939,400000.0,prod00015,ag00226,cob00034,rt00023,2019-09-21,ct0001,rf0001,pc0007,sc00021,br00002,9357.2
ID_KMMB607WNCHF,pol000006099,claim0004000,2875000.0,prod00015,ag00068,cob00034,rt00023,2021-07-07,ct0001,rf0005,pc0007,sc00022,br00002,63270.0
ID_0TR4A6TO5KBO,pol000008028,claim0008650,2000.0,prod00029,ag00037,cob00033,rt00026,2018-01-28,ct0003,rf0001,pc0007,sc00024,br00001,2000.0
ID_MW924SIIJD75,pol000008663,claim0009550,5000.0,prod00005,ag00226,cob00009,rt00032,2018-01-19,ct0003,rf0002,pc0007,sc00023,br00001,3099.81
ID_YJPSQAFXLFEN,pol000006123,claim0004116,2475000.0,prod00015,ag00037,cob00034,rt00023,2020-06-11,ct0001,rf0005,pc0007,sc00021,br00002,126210.49
ID_DIPSE1W8A042,pol000006026,claim0003364,304000.0,prod00015,ag00037,cob00034,rt00023,2019-12-24,ct0001,rf0002,pc0002,sc00003,br00002,1805.4
ID_LFNFY448XYA1,pol000005962,claim0002602,0.0,prod00015,ag00037,cob00022,rt00025,2019-12-20,ct0001,rf0002,pc0007,sc00021,br00002,434.7
ID_KLBQZUCE25G9,pol000006000,claim0002987,110000.0,prod00015,ag00037,cob00034,rt00023,2018-07-02,ct0001,rf0002,pc0007,sc00021,br00002,2250.0
ID_QDFNVRDSJ1YV,pol000010671,claim0013001,4000.0,prod00005,ag00044,cob00009,rt00032,2018-07-30,ct0003,rf0002,pc0007,sc00023,br00009,371.5
ID_5YIQH08U09F6,pol000008368,claim0009169,5000.0,prod00005,ag00064,cob00009,rt00032,2018-07-27,ct0001,rf0002,pc0007,sc00023,br00001,912.0
ID_5FZO2AZRAU1M,pol000008049,claim0008695,3000.0,prod00029,ag00226,cob00010,rt00026,2018-04-23,ct0003,rf0001,pc0007,sc00024,br00001,2836.75
ID_J9O6NLS4ERJX,pol000011116,claim0013989,30000.0,prod00027,ag00044,cob00031,rt00006,2019-09-28,ct0003,rf0002,pc0007,sc00023,br00009,1926.15
ID_DLL9671Q1XQY,pol000006089,claim0004034,1297500.0,prod00015,ag00037,cob00034,rt00023,2020-03-09,ct0001,rf0003,pc0007,sc00031,br00011,1557.08
ID_KJOWG2B1345E,pol000007832,claim0007685,45000.0,prod00015,ag00037,cob00034,rt00023,2019-09-03,ct0001,rf0001,pc0007,sc00023,br00001,1975.63
ID_DGH45JUK6A2D,pol000005951,claim0002249,9500.0,prod00015,ag00037,cob00034,rt00023,2018-10-26,ct0001,rf0002,pc0007,sc00023,br00002,1295.82
ID_CMSRZ8C3MY4F,pol000007723,claim0006789,1150000.0,prod00015,ag00021,cob00034,rt00023,2019-08-31,ct0001,rf0003,pc0007,sc00023,br00001,840.0
ID_HG63XE5L8CXN,pol000006541,claim0004925,4000.0,prod00005,ag00226,cob00009,rt00032,2018-01-03,ct0003,rf0002,pc0007,sc00024,br00002,1432.6
ID_PLP9JCD6WGKZ,pol000007723,claim0006915,166000.0,prod00015,ag00021,cob00034,rt00023,2018-06-11,ct0001,rf0001,pc0007,sc00021,br00001,15.0
ID_68IARIFROTZP,pol000007851,claim0013139,65000.0,prod00015,ag00226,cob00034,rt00023,2019-12-16,ct0001,rf0002,pc0007,sc00023,br00001,0.0
ID_LGSNY3QC9FUW,pol000010292,claim0012483,5000.0,prod00005,ag00068,cob00009,rt00032,2018-02-20,ct0003,rf0004,pc0007,sc00023,br00007,528.3
ID_TR42UW080W0P,pol000006268,claim0004444,19500.0,prod00005,ag00068,cob00009,rt00032,2018-03-24,ct0003,rf0002,pc0007,sc00023,br00002,705.0
ID_EHEJBC59M7YR,pol000006026,claim0003291,1700000.0,prod00015,ag00037,cob00034,rt00023,2019-08-30,ct0001,rf0002,pc0007,sc00021,br00002,25524.13
ID_4UDNGE0ZVX40,pol000010568,claim0012979,1500000.0,prod00035,ag00068,cob00037,rt00049,2018-03-28,ct0001,rf0005,pc0021,sc00079,br00007,747.67
ID_YFZKXHKPYWJJ,pol000006337,claim0004558,150000.0,prod00005,ag00037,cob00009,rt00034,2018-10-29,ct0001,rf0001,pc0007,sc00004,br00002,5154.92
ID_BJ5GTKL3HGSY,pol000007798,claim0007553,55000.0,prod00015,ag00037,cob00034,rt00023,2018-06-04,ct0001,rf0002,pc0007,sc00022,br00001,1960.45
ID_R2VDHVERQU5N,pol000006026,claim0003611,7800000.0,prod00015,ag00037,cob00034,rt00023,2021-09-29,ct0001,rf0002,pc0007,sc00022,br00002,0.0
ID_OMQRT8VCJQJ6,pol000007475,claim0006287,660000.0,prod00027,ag00226,cob00031,rt00006,2021-01-27,ct0003,rf0002,pc0007,sc00024,br00001,931845.52
ID_EKMZGVHS0U47,pol000007970,claim0008636,244000.0,prod00015,ag00068,cob00010,rt00024,2021-03-22,ct0001,rf0001,pc0015,sc00020,br00001,144556.45
ID_PA5TGZG1DQB0,pol000009345,claim0010398,700000.0,prod00032,ag00226,cob00016,rt00040,2019-09-15,ct0001,rf0001,pc0005,sc00051,br00001,19531.34
ID_456BFFT6D5QL,pol000010249,claim0012420,9000.0,prod00005,ag00068,cob00009,rt00032,2018-01-19,ct0003,rf0001,pc0007,sc00023,br00007,1098.0
ID_X6GGMU4E3MVK,pol000007754,claim0007207,108000.0,prod00015,ag00064,cob00034,rt00023,2019-12-18,ct0001,rf0001,pc0007,sc00021,br00001,16314.0
ID_O0JQU742VU8Q,pol000005734,claim0000652,7409040.0,prod00012,ag00226,cob00016,rt00015,2021-04-14,ct0001,rf0003,pc0005,sc00019,br00002,7605.0
ID_3PU2BJ42V1K6,pol000007723,claim0006931,29265250.0,prod00015,ag00021,cob00034,rt00023,2020-07-07,ct0001,rf0003,pc0007,sc00023,br00001,28534.78
ID_6PXKU56UH7R2,pol000007908,claim0008164,1425000.0,prod00015,ag00226,cob00034,rt00023,2021-06-02,ct0001,rf0001,pc0007,sc00023,br00001,153894.87
ID_XEQESZL1RIAH,pol000007821,claim0007664,8631757.76,prod00015,ag00037,cob00034,rt00023,2020-09-14,ct0001,rf0001,pc0007,sc00021,br00001,0.0
ID_CDZTCGRZPT49,pol000005970,claim0002737,0.0,prod00015,ag00226,cob00022,rt00025,2019-01-29,ct0001,rf0002,pc0007,sc00024,br00002,124.2
ID_L7OVZMAUVJFC,pol000010107,claim0011933,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00032,br00007,13305.14
ID_119BKGYKTPW4,pol000009716,claim0011232,0.0,prod00028,ag00037,cob00009,rt00033,2018-04-30,ct0003,rf0002,pc0007,sc00021,br00005,302.66
ID_Z5QO7OA1JEZU,pol000006026,claim0003403,6760000.0,prod00015,ag00037,cob00034,rt00023,2020-06-18,ct0001,rf0002,pc0007,sc00023,br00002,42660.0
ID_E7OVQAWWFN7E,pol000005356,claim0000062,8050000.0,prod00002,ag00064,cob00003,rt00002,2020-12-31,ct0001,rf0003,pc0002,sc00003,br00002,128352.83
ID_6PGRWZ1OEYTG,pol000007840,claim0007785,0.0,prod00015,ag00037,cob00022,rt00025,2018-07-01,ct0001,rf0003,pc0007,sc00023,br00001,99.41
ID_LEGI1O0XXKMN,pol000006079,claim0003893,10500000.0,prod00015,ag00226,cob00034,rt00023,2020-10-30,ct0001,rf0003,pc0007,sc00022,br00002,13602.6
ID_HCREYJ9IBP0Q,pol000007406,claim0006192,20000.0,prod00027,ag00226,cob00010,rt00006,2020-07-18,ct0003,rf0002,pc0007,sc00023,br00001,0.0
ID_FD48LFND9E07,pol000010406,claim0013913,0.0,prod00028,ag00068,cob00009,rt00033,2018-12-11,ct0003,rf0001,pc0007,sc00023,br00007,97.75
ID_OM3H0CH47AV2,pol000006026,claim0003359,2926000.0,prod00015,ag00037,cob00034,rt00023,2019-11-30,ct0001,rf0002,pc0007,sc00021,br00002,4041.67
ID_9BUV553IMHI3,pol000006043,claim0003745,4000000.0,prod00015,ag00068,cob00034,rt00023,2020-05-28,ct0001,rf0005,pc0007,sc00023,br00002,0.0
ID_VKUCUAL30JKV,pol000007994,claim0008490,24000.0,prod00005,ag00068,cob00009,rt00032,2018-05-13,ct0003,rf0002,pc0007,sc00022,br00002,750.48
ID_G3O2BD1E7WU4,pol000009526,claim0010864,100000.0,prod00015,ag00064,cob00034,rt00023,2019-10-18,ct0001,rf0002,pc0007,sc00023,br00005,9098.0
ID_K8EE4EK2FO0J,pol000007496,claim0006310,660000.0,prod00027,ag00226,cob00031,rt00006,2020-09-10,ct0003,rf0002,pc0007,sc00021,br00001,17600.0
ID_NH38GHPTRKCG,pol000009753,claim0011447,350000.0,prod00015,ag00068,cob00034,rt00023,2019-12-20,ct0001,rf0002,pc0007,sc00022,br00006,13049.0
ID_XXODCQDVEKRI,pol000007723,claim0011972,14400000.0,prod00015,ag00021,cob00034,rt00023,2021-10-01,ct0001,rf0005,pc0007,sc00021,br00001,0.0
ID_HBMFZ6EDYT6G,pol000009326,claim0010375,9000.0,prod00005,ag00037,cob00009,rt00032,2019-07-02,ct0003,rf0002,pc0007,sc00025,br00001,945.0
ID_Y1MQCAOQ85LC,pol000007521,claim0006336,20000.0,prod00027,ag00083,cob00010,rt00006,2020-08-17,ct0003,rf0001,pc0007,sc00024,br00001,20000.0
ID_22IEVIHG4ZV9,pol000005937,claim0001946,45000.0,prod00015,ag00226,cob00034,rt00023,2018-01-25,ct0001,rf0001,pc0007,sc00023,br00002,6408.3
ID_JFFE8RK3SCUM,pol000005759,claim0000747,66391680.0,prod00012,ag00037,cob00016,rt00015,2020-05-27,ct0001,rf0002,pc0011,sc00048,br00002,46657.8
ID_9W4RX4FMWS2M,pol000008125,claim0008811,3000.0,prod00029,ag00226,cob00010,rt00026,2018-06-06,ct0001,rf0001,pc0007,sc00024,br00001,1375.0
ID_P5QDZG5VYQT8,pol000005951,claim0002276,9500.0,prod00015,ag00037,cob00034,rt00023,2018-06-19,ct0001,rf0002,pc0007,sc00023,br00002,360.0
ID_NWY5SMB1MWMD,pol000007945,claim0008282,1200000.0,prod00015,ag00068,cob00034,rt00023,2021-02-26,ct0001,rf0001,pc0007,sc00024,br00001,567680.35
ID_A0DZ6ZSFWV3X,pol000006026,claim0003547,100000.0,prod00015,ag00037,cob00034,rt00023,2018-12-14,ct0001,rf0002,pc0007,sc00023,br00002,2054.0
ID_D2676UG07401,pol000007626,claim0006477,60000.0,prod00021,ag00068,cob00027,rt00013,2018-06-11,ct0003,rf0002,pc0002,sc00003,br00001,9289.41
ID_JQDHZ0P9H27U,pol000006026,claim0003544,13092913.0,prod00015,ag00037,cob00034,rt00023,2020-12-21,ct0001,rf0002,pc0007,sc00024,br00002,121698.0
ID_V7HF7NZ7WT6X,pol000007086,claim0005678,600000.0,prod00005,ag00068,cob00010,rt00032,2021-03-21,ct0003,rf0002,pc0007,sc00024,br00004,211019.85
ID_IDMBJ6H2Y8DP,pol000005928,claim0001887,11400000.0,prod00015,ag00226,cob00034,rt00023,2020-11-10,ct0001,rf0001,pc0007,sc00023,br00002,86046.3
ID_71DJNIEAK6P8,pol000006039,claim0003661,32000.0,prod00015,ag00226,cob00034,rt00023,2018-08-21,ct0001,rf0002,pc0007,sc00022,br00002,0.0
ID_UUY37DW1BY11,,claim0009422,5000.0,prod00027,ag00226,cob00031,rt00006,2018-12-12,ct0003,rf0001,pc0007,sc00022,br00001,199.35
ID_CRGR66HNKNXC,pol000008675,claim0009564,65000.0,prod00027,ag00064,cob00031,rt00006,2019-10-19,ct0003,rf0001,pc0007,sc00021,br00001,3517.2
ID_H8CX2GLAQLYY,pol000007901,claim0008142,4788000.0,prod00015,ag00068,cob00034,rt00023,2020-11-03,ct0001,rf0002,pc0007,sc00023,br00001,295185.33
ID_K0QEVBKHOOJH,pol000005830,claim0001051,12600000.0,prod00015,ag00037,cob00034,rt00023,2021-06-27,ct0001,rf0003,pc0007,sc00029,br00002,627690.0
ID_WQPA70257EWQ,pol000010712,claim0013058,10000.0,prod00027,ag00044,cob00010,rt00006,2019-08-09,ct0003,rf0001,pc0007,sc00024,br00009,10125.0
ID_9IIIZAZSA6TQ,pol000005980,claim0002832,80000.0,prod00015,ag00037,cob00034,rt00023,2018-11-02,ct0001,rf0002,pc0007,sc00023,br00002,0.0
ID_8CXRPQ1W323G,pol000007715,claim0006738,30000.0,prod00015,ag00021,cob00010,rt00023,2018-07-25,ct0001,rf0001,pc0007,sc00024,br00001,720.0
ID_QZEAR3VJKZ27,pol000005986,claim0002863,1800000.0,prod00015,ag00037,cob00034,rt00023,2020-06-15,ct0001,rf0002,pc0007,sc00022,br00002,3619.48
ID_0ILXDDOWGEYI,pol000005960,claim0002537,73800.0,prod00015,ag00037,cob00034,rt00023,2018-07-16,ct0001,rf0002,pc0007,sc00024,br00002,207.0
ID_58KAN7TXR7G1,pol000009371,claim0010443,6100000.0,prod00002,ag00064,cob00004,rt00001,2018-05-02,ct0001,rf0002,pc0002,sc00003,br00005,2389.65
ID_2UCZK800CYIG,pol000007751,claim0007085,1110000.0,prod00015,ag00037,cob00034,rt00023,2019-07-17,ct0001,rf0001,pc0007,sc00023,br00001,5177.65
ID_REOIBSO66G69,pol000009529,claim0010877,0.0,prod00015,ag00068,cob00034,rt00023,2019-08-14,ct0001,rf0002,pc0007,sc00024,br00005,29420.0
ID_R69UIYJ7PAHD,pol000006013,claim0004055,0.0,prod00015,ag00068,cob00022,rt00025,2018-07-25,ct0001,rf0002,pc0007,sc00021,br00002,616.0
ID_ULOVNKQ5ABD9,pol000006784,claim0005174,890.0,prod00005,ag00226,cob00009,rt00036,2019-02-25,ct0003,rf0002,pc0007,sc00021,br00002,596.3
ID_C7LOOKNF8KJO,pol000005511,claim0000342,24000.0,prod00027,ag00226,cob00031,rt00006,2019-05-17,ct0003,rf0001,pc0007,sc00023,br00002,0.0
ID_MUP80ZLNWGPK,pol000009382,claim0010456,20000.0,prod00032,ag00064,cob00016,rt00040,2018-10-26,ct0001,rf0002,pc0005,sc00019,br00001,0.0
ID_C1EATDK8M2IT,pol000008005,claim0008565,244000.0,prod00015,ag00083,cob00010,rt00024,2021-04-09,ct0001,rf0002,pc0007,sc00024,br00001,87581.05
ID_YSPQD84KIPUJ,pol000010840,claim0013342,17500.0,prod00005,ag00226,cob00009,rt00032,2019-01-27,ct0003,rf0001,pc0007,sc00021,br00001,377.25
ID_O0BJHRELK14V,pol000010381,claim0012604,5000.0,prod00005,ag00068,cob00009,rt00032,2018-08-03,ct0001,rf0002,pc0007,sc00031,br00007,0.0
ID_SRSONDAUDK23,pol000006040,claim0005659,1100000.0,prod00015,ag00037,cob00034,rt00023,2021-09-10,ct0001,rf0001,pc0007,sc00023,br00002,123470.4
ID_3PLW8TVC9B9V,pol000009125,claim0010143,6000.0,prod00005,ag00064,cob00009,rt00032,2018-06-11,ct0003,rf0001,pc0007,sc00022,br00001,659.0
ID_JK4JH8LJ5GB1,pol000009927,claim0011601,10000.0,prod00027,ag00226,cob00031,rt00006,2019-01-05,ct0003,rf0001,pc0007,sc00023,br00008,340.0
ID_EY3YAGDXQUHS,,claim0005960,6000.0,prod00027,ag00037,cob00031,rt00006,2019-01-05,ct0003,rf0001,pc0007,sc00021,br00001,3960.0
ID_PTFU1DPLMH84,pol000006733,claim0005109,8000.0,prod00005,ag00226,cob00009,rt00032,2018-04-01,ct0003,rf0001,pc0007,sc00021,br00002,0.0
ID_WAPACRU8OW3A,pol000008746,claim0009868,5000.0,prod00005,ag00226,cob00009,rt00032,2018-03-04,ct0003,rf0001,pc0002,sc00045,br00001,42.0
ID_CCQSKZKDBR7S,pol000008754,claim0009658,0.0,prod00028,ag00226,cob00009,rt00033,2018-02-01,ct0003,rf0001,pc0007,sc00022,br00001,280.02
ID_YJJUSF1QTX2B,pol000008413,claim0009227,0.0,prod00028,ag00037,cob00009,rt00033,2018-02-01,ct0001,rf0002,pc0007,sc00024,br00001,348.6
ID_PI7Y4GW9DWW6,pol000005967,claim0002659,150000.0,prod00015,ag00037,cob00034,rt00023,2018-05-07,ct0001,rf0002,pc0007,sc00023,br00002,36833.82
ID_09ZHB7L7QX7E,pol000005951,claim0002171,1001280.0,prod00015,ag00037,cob00034,rt00023,2020-02-27,ct0001,rf0002,pc0002,sc00003,br00002,15526.51
ID_EZEMMRVDIHEH,pol000006689,claim0005055,8000.0,prod00005,ag00068,cob00009,rt00032,2018-10-13,ct0001,rf0002,pc0007,sc00023,br00002,5385.0
ID_6BFIF65J0YW9,pol000009595,claim0011015,5000.0,prod00005,ag00037,cob00009,rt00032,2018-08-16,ct0003,rf0002,pc0007,sc00004,br00005,847.0
ID_0ONKIEIFOFPV,pol000005849,claim0001206,100000.0,prod00015,ag00037,cob00010,rt00023,2019-12-15,ct0001,rf0002,pc0007,sc00024,br00002,20000.0
ID_BSMS3QFEM0A8,pol000008355,claim0009147,5000.0,prod00005,ag00226,cob00009,rt00032,2018-06-01,ct0003,rf0001,pc0007,sc00021,br00001,0.0
ID_PKBZ3TIOMUEP,pol000005926,claim0001765,1903246.0,prod00015,ag00037,cob00034,rt00023,2020-03-07,ct0001,rf0003,pc0007,sc00023,br00002,14859.0
ID_N9RUL0XR9LY6,pol000005339,claim0000010,3000000.0,prod00002,ag00068,cob00003,rt00002,2020-12-30,ct0001,rf0001,pc0002,sc00003,br00002,1592790.95
ID_R85YCC4PID58,pol000006026,claim0004848,12092913.0,prod00015,ag00037,cob00034,rt00023,2020-09-21,ct0001,rf0002,pc0007,sc00023,br00002,469220.4
ID_6I7ERUSV0KR5,pol000010702,claim0013045,7000.0,prod00005,ag00044,cob00009,rt00032,2018-08-27,ct0003,rf0002,pc0007,sc00023,br00009,238.05
ID_T0QYL0J6IIX7,pol000008005,claim0008564,244000.0,prod00015,ag00083,cob00010,rt00024,2021-05-24,ct0001,rf0002,pc0007,sc00024,br00001,244000.0
ID_5ED6AF0ZG1UK,pol000006246,claim0004556,5000.0,prod00005,ag00064,cob00009,rt00032,2018-01-28,ct0003,rf0001,pc0007,sc00023,br00002,116.25
ID_25JJXWG76L7E,pol000010235,claim0013890,130000.0,prod00015,ag00068,cob00034,rt00023,2019-05-26,ct0001,rf0002,pc0007,sc00023,br00007,0.0
ID_0ZMM9KQRZAK6,pol000010766,claim0013137,10000.0,prod00005,ag00044,cob00010,rt00032,2018-09-27,ct0003,rf0001,pc0007,sc00024,br00009,2320.0
ID_L9VWDUXJAJZP,pol000008169,claim0008871,5000.0,prod00005,ag00226,cob00009,rt00032,2018-10-03,ct0003,rf0001,pc0007,sc00023,br00001,1303.0
ID_BIF79EHOJL37,pol000005960,claim0002480,7826100.0,prod00015,ag00037,cob00034,rt00023,2020-08-18,ct0001,rf0003,pc0007,sc00023,br00002,76586.85
ID_FZLKMQAHLGAB,pol000007934,claim0013446,171000.0,prod00015,ag00083,cob00010,rt00024,2021-09-26,ct0001,rf0002,pc0007,sc00024,br00001,0.0
ID_ZU7JR2KWZS6F,pol000005813,claim0000923,66000.0,prod00015,ag00226,cob00034,rt00023,2018-12-10,ct0001,rf0001,pc0007,sc00023,br00002,50.0
ID_MD5M8664HSQ7,pol000005887,claim0001438,80000.0,prod00015,ag00226,cob00034,rt00023,2018-09-22,ct0001,rf0002,pc0007,sc00021,br00002,0.0
ID_UNNRAAHUXTOE,pol000006866,claim0005269,8000.0,prod00005,ag00068,cob00009,rt00032,2018-09-01,ct0003,rf0002,pc0007,sc00023,br00002,193.25
ID_NW5CXXP4NO08,pol000009516,claim0011011,130000.0,prod00015,ag00064,cob00034,rt00023,2018-10-18,ct0001,rf0004,pc0007,sc00023,br00005,3715.6
ID_5532HF85LXKG,pol000005970,claim0002734,120000.0,prod00015,ag00226,cob00034,rt00023,2019-01-11,ct0001,rf0002,pc0007,sc00024,br00002,34055.75
ID_6IHTZX8W75BR,pol000009411,claim0010506,36520000.0,prod00021,ag00037,cob00026,rt00013,2020-09-25,ct0003,rf0003,pc0004,sc00038,br00001,381958.0
ID_B6EAB0SP0ZJI,pol000010166,claim0012270,0.0,prod00008,ag00068,cob00013,rt00050,2020-11-30,ct0001,rf0002,pc0012,sc00032,br00007,0.0
ID_8Q0RW05YO59E,pol000005463,claim0000359,30000.0,prod00027,ag00068,cob00031,rt00006,2019-05-18,ct0003,rf0004,pc0007,sc00024,br00002,0.0
ID_PPSYEFVU427O,pol000005926,claim0001829,60000.0,prod00015,ag00037,cob00034,rt00023,2018-03-28,ct0001,rf0002,pc0007,sc00023,br00002,962.29
ID_WG0PHJI50ZE3,pol000009337,claim0010389,16000.0,prod00005,ag00226,cob00009,rt00032,2019-07-30,ct0003,rf0001,pc0007,sc00023,br00001,864.0
ID_Q6HQKCDSF6BY,,claim0012861,14000.0,prod00027,ag00044,cob00031,rt00006,2019-01-01,ct0003,rf0002,pc0007,sc00023,br00009,5505.16
ID_85MMJVK7H6KW,pol000010614,claim0012906,248500.0,prod00027,ag00044,cob00031,rt00006,2020-06-13,ct0003,rf0001,pc0007,sc00024,br00009,189157.2
ID_UAAT1U1S1UBR,pol000006115,claim0004185,8550000.0,prod00015,ag00064,cob00034,rt00023,2020-12-24,ct0001,rf0005,pc0007,sc00023,br00002,140940.0
ID_9IZRWU34HO4M,pol000005944,claim0002052,100000.0,prod00015,ag00226,cob00010,rt00023,2020-06-29,ct0001,rf0003,pc0007,sc00024,br00002,66868.0
ID_M1U4LTHBUH3F,pol000009478,claim0010830,6750000.0,prod00015,ag00064,cob00034,rt00023,2020-12-15,ct0001,rf0002,pc0007,sc00021,br00005,1047600.0
ID_MSN1C7TKO81L,pol000009437,claim0010536,100000.0,prod00021,ag00037,cob00026,rt00013,2018-09-28,ct0003,rf0002,pc0002,sc00004,br00005,65.0
ID_Q2RU0HVSX7RH,pol000006085,claim0004026,2975000.0,prod00015,ag00037,cob00034,rt00023,2020-12-18,ct0001,rf0005,pc0007,sc00024,br00002,32252.85
ID_GKSQRNJ19HO4,pol000006280,claim0004460,0.0,prod00028,ag00037,cob00009,rt00033,2018-07-29,ct0003,rf0004,pc0007,sc00023,br00002,0.0
ID_14ZUZI6GDIG6,pol000007091,claim0005708,98839728.0,prod00002,ag00021,cob00004,rt00001,2018-08-25,ct0001,rf0001,pc0002,sc00003,br00001,0.0
ID_WZFPZ74T5BE8,pol000007953,claim0008510,24200000.0,prod00015,ag00068,cob00034,rt00023,2021-02-26,ct0001,rf0001,pc0007,sc00031,br00001,8400.0
ID_9TLX8JGGR0P4,pol000005943,claim0001979,75000.0,prod00015,ag00226,cob00034,rt00023,2018-05-04,ct0001,rf0002,pc0007,sc00023,br00002,3914.01
ID_E77DB2AIBJK4,pol000009504,claim0010897,50000.0,prod00015,ag00037,cob00010,rt00023,2019-01-07,ct0001,rf0002,pc0015,sc00020,br00005,330.0
ID_7A6SW2EZK5NA,pol000009625,claim0011304,15000.0,prod00031,ag00037,cob00023,rt00039,2018-06-30,ct0001,rf0002,pc0017,sc00004,br00005,6750.0
ID_048HTEE625X3,pol000005926,claim0001746,0.0,prod00015,ag00037,cob00022,rt00025,2019-06-19,ct0001,rf0002,pc0007,sc00023,br00002,371.0
ID_WXF5Z7DRGZT1,pol000005817,claim0000973,100000.0,prod00015,ag00226,cob00034,rt00023,2018-12-31,ct0001,rf0002,pc0007,sc00023,br00002,429.3
ID_B60GA30RUXEM,pol000007693,claim0011215,54000.0,prod00011,ag00226,cob00015,rt00018,2019-03-22,ct0001,rf0002,pc0001,sc00008,br00001,810.0
ID_YNC055GBQ0NB,pol000005887,claim0001436,80000.0,prod00015,ag00226,cob00034,rt00023,2018-08-05,ct0001,rf0002,pc0007,sc00023,br00002,2115.0
ID_NZCXFF8U02LD,pol000009012,claim0009990,17000.0,prod00005,ag00226,cob00010,rt00032,2018-08-03,ct0003,rf0002,pc0007,sc00024,br00001,3212.5
ID_ZG49ANRLOVIL,pol000005797,claim0000814,355200.0,prod00011,ag00037,cob00015,rt00018,2018-03-13,ct0001,rf0002,pc0001,sc00015,br00002,0.0
ID_4Q0VVAC7VFTT,pol000007958,claim0013241,244000.0,prod00015,ag00068,cob00010,rt00024,2021-07-21,ct0001,rf0002,pc0015,sc00020,br00001,231320.79
ID_GE1768HJPYE4,pol000007751,claim0007168,740000.0,prod00015,ag00037,cob00034,rt00023,2019-04-08,ct0001,rf0001,pc0007,sc00023,br00001,270.0
ID_QHXO6Y4441FD,pol000007359,claim0006128,112000.0,prod00027,ag00226,cob00031,rt00006,2020-03-27,ct0003,rf0002,pc0007,sc00023,br00001,110433.0
ID_Y2HN6FKB1DT0,pol000006606,claim0004932,18000.0,prod00005,ag00037,cob00009,rt00032,2018-05-31,ct0003,rf0001,pc0007,sc00023,br00002,1157.13
ID_RL9XMEPQSJ69,pol000005926,claim0001781,11759400.0,prod00015,ag00037,cob00034,rt00023,2020-10-13,ct0001,rf0003,pc0007,sc00023,br00002,6000.0
ID_KKMJEW5XCZJF,pol000010113,claim0011978,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00032,br00007,11389.73
ID_WEJE70NJ43KW,pol000005924,claim0001706,0.0,prod00015,ag00068,cob00034,rt00023,2020-05-05,ct0001,rf0001,pc0007,sc00024,br00002,20000.0
ID_OFK0DGMANVGE,pol000007901,claim0008151,245000.0,prod00015,ag00068,cob00034,rt00023,2019-09-05,ct0001,rf0002,pc0007,sc00023,br00001,6716.7
ID_RWGI7D4ASHBD,pol000009625,claim0011305,15000.0,prod00031,ag00037,cob00023,rt00039,2019-01-19,ct0001,rf0002,pc0017,sc00050,br00005,8840.0
ID_885K9CNE5FJE,pol000007751,claim0007144,160000.0,prod00015,ag00037,cob00034,rt00023,2018-07-29,ct0001,rf0002,pc0007,sc00023,br00001,529.0
ID_XP94ME5UE5GZ,pol000009493,claim0010676,25000.0,prod00015,ag00064,cob00034,rt00023,2018-10-06,ct0001,rf0002,pc0007,sc00004,br00005,11276.4
ID_ZVOHPWCYY179,pol000006602,claim0004927,25000.0,prod00005,ag00068,cob00009,rt00032,2018-10-11,ct0003,rf0001,pc0007,sc00023,br00002,16129.19
ID_MHRB0PG1LQRB,pol000007483,claim0006294,850000.0,prod00027,ag00068,cob00031,rt00006,2020-07-03,ct0001,rf0001,pc0007,sc00021,br00001,206197.91
ID_ILYSCJMVXYI5,pol000007891,claim0008107,600000.0,prod00015,ag00037,cob00034,rt00023,2019-10-07,ct0001,rf0003,pc0007,sc00025,br00001,871.0
ID_C7LIQ38JH6GA,pol000007861,claim0007964,80000.0,prod00015,ag00068,cob00034,rt00023,2019-03-31,ct0001,rf0001,pc0007,sc00023,br00001,0.0
ID_V7G3J9BT0IKF,pol000009968,claim0011731,5000.0,prod00005,ag00068,cob00009,rt00032,2018-02-28,ct0003,rf0001,pc0007,sc00023,br00006,108.54
ID_H1VE9MCNOZSJ,pol000006690,claim0005056,25000.0,prod00005,ag00037,cob00009,rt00032,2018-04-12,ct0003,rf0001,pc0007,sc00021,br00002,3217.97
ID_1E858111ASFX,pol000008739,claim0009640,10000.0,prod00005,ag00037,cob00009,rt00032,2018-10-12,ct0003,rf0001,pc0007,sc00023,br00001,3454.0
ID_XFEUBC2POKF0,pol000008021,claim0008777,0.0,prod00015,ag00037,cob00022,rt00025,2021-10-09,ct0001,rf0003,pc0002,sc00053,br00001,0.0
ID_MF79ZRHDMM7Q,pol000007544,claim0006361,405000.0,prod00027,ag00068,cob00031,rt00006,2020-08-17,ct0003,rf0001,pc0007,sc00023,br00001,32208.01
ID_UAU97ILA3Y5I,pol000007793,claim0012533,0.0,prod00015,ag00037,cob00022,rt00025,2018-05-07,ct0001,rf0001,pc0007,sc00023,br00001,937.37
